League,Date,Home Team,Away Team,Full Time Home Goals,Full Time Away Goals,Full Time Result,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards
Premier League,16/05/2017,Arsenal,Sunderland,2,0,Home,4,2,0,0
Premier League,16/05/2017,Man City,West Brom,3,1,Home,1,2,0,0
Premier League,17/05/2017,Southampton,Man United,0,0,Draw,2,1,0,0
Premier League,18/05/2017,Leicester,Tottenham,1,6,Away,3,1,0,0
Premier League,21/05/2017,Arsenal,Everton,3,1,Home,2,4,1,0
Premier League,21/05/2017,Burnley,West Ham,1,2,Away,2,2,0,0
Premier League,21/05/2017,Chelsea,Sunderland,5,1,Home,1,1,0,0
Premier League,21/05/2017,Hull,Tottenham,1,7,Away,0,0,0,0
Premier League,21/05/2017,Leicester,Bournemouth,1,1,Draw,4,1,0,0
Premier League,21/05/2017,Liverpool,Middlesbrough,3,0,Home,0,1,0,0
Premier League,21/05/2017,Man United,Crystal Palace,2,0,Home,2,0,0,0
Premier League,21/05/2017,Southampton,Stoke,0,1,Away,2,4,0,0
Premier League,21/05/2017,Swansea,West Brom,2,1,Home,1,1,0,0
Premier League,21/05/2017,Watford,Man City,0,5,Away,1,0,0,0
Championship,05/08/2016,Fulham,Newcastle,1,0,Home,1,3,0,0
Championship,06/08/2016,Birmingham,Cardiff,0,0,Draw,1,0,0,0
Championship,06/08/2016,Blackburn,Norwich,1,4,Away,1,2,0,0
Championship,06/08/2016,Bristol City,Wigan,2,1,Home,1,4,0,0
Championship,06/08/2016,Derby,Brighton,0,0,Draw,2,2,0,0
Championship,06/08/2016,Huddersfield,Brentford,2,1,Home,1,1,0,0
Championship,06/08/2016,Ipswich,Barnsley,4,2,Home,2,3,0,0
Championship,06/08/2016,Nott'm Forest,Burton,4,3,Home,2,2,0,0
Championship,06/08/2016,Reading,Preston,1,0,Home,2,3,0,0
Championship,06/08/2016,Rotherham,Wolves,2,2,Draw,2,1,0,1
Championship,07/08/2016,QPR,Leeds,3,0,Home,2,1,0,0
Championship,07/08/2016,Sheffield Weds,Aston Villa,1,0,Home,3,3,0,0
Championship,12/08/2016,Brighton,Nott'm Forest,3,0,Home,3,4,0,0
Championship,13/08/2016,Aston Villa,Rotherham,3,0,Home,4,2,0,0
Championship,13/08/2016,Barnsley,Derby,2,0,Home,3,4,0,0
Championship,13/08/2016,Brentford,Ipswich,2,0,Home,0,1,0,0
Championship,13/08/2016,Burton,Bristol City,1,2,Away,1,1,0,0
Championship,13/08/2016,Leeds,Birmingham,1,2,Away,1,5,0,0
Championship,13/08/2016,Newcastle,Huddersfield,1,2,Away,1,2,0,0
Championship,13/08/2016,Norwich,Sheffield Weds,0,0,Draw,1,1,0,0
Championship,13/08/2016,Preston,Fulham,1,2,Away,0,2,0,0
Championship,13/08/2016,Wigan,Blackburn,3,0,Home,2,3,0,0
Championship,13/08/2016,Wolves,Reading,2,0,Home,2,2,0,0
Championship,14/08/2016,Cardiff,QPR,0,2,Away,1,4,0,0
Championship,16/08/2016,Aston Villa,Huddersfield,1,1,Draw,3,1,0,0
Championship,16/08/2016,Brentford,Nott'm Forest,1,0,Home,3,2,0,1
Championship,16/08/2016,Brighton,Rotherham,3,0,Home,1,4,0,0
Championship,16/08/2016,Burton,Sheffield Weds,3,1,Home,1,1,0,0
Championship,16/08/2016,Leeds,Fulham,1,1,Draw,1,1,0,0
Championship,16/08/2016,Norwich,Bristol City,1,0,Home,2,0,0,0
Championship,16/08/2016,Preston,Derby,0,1,Away,1,0,0,0
Championship,16/08/2016,Wigan,Birmingham,1,1,Draw,3,3,0,0
Championship,16/08/2016,Wolves,Ipswich,0,0,Draw,2,5,0,0
Championship,17/08/2016,Barnsley,QPR,3,2,Home,1,1,0,1
Championship,17/08/2016,Cardiff,Blackburn,2,1,Home,1,1,0,1
Championship,17/08/2016,Newcastle,Reading,4,1,Home,1,5,0,0
Championship,20/08/2016,Birmingham,Wolves,1,3,Away,1,1,1,0
Championship,20/08/2016,Blackburn,Burton,2,2,Draw,2,1,0,0
Championship,20/08/2016,Bristol City,Newcastle,0,1,Away,3,0,0,0
Championship,20/08/2016,Derby,Aston Villa,0,0,Draw,3,3,0,0
Championship,20/08/2016,Fulham,Cardiff,2,2,Draw,1,2,0,0
Championship,20/08/2016,Huddersfield,Barnsley,2,1,Home,4,2,0,0
Championship,20/08/2016,Nott'm Forest,Wigan,4,3,Home,4,4,0,0
Championship,20/08/2016,QPR,Preston,0,2,Away,1,2,0,0
Championship,20/08/2016,Reading,Brighton,2,2,Draw,2,2,1,0
Championship,20/08/2016,Rotherham,Brentford,1,0,Home,1,1,0,0
Championship,20/08/2016,Sheffield Weds,Leeds,0,2,Away,1,2,0,0
Championship,21/08/2016,Ipswich,Norwich,1,1,Draw,0,1,0,0
Championship,26/08/2016,Burton,Derby,1,0,Home,1,1,0,0
Championship,27/08/2016,Barnsley,Rotherham,4,0,Home,1,1,0,0
Championship,27/08/2016,Birmingham,Norwich,3,0,Home,0,0,0,0
Championship,27/08/2016,Blackburn,Fulham,0,1,Away,1,1,0,0
Championship,27/08/2016,Brentford,Sheffield Weds,1,1,Draw,2,0,1,1
Championship,27/08/2016,Bristol City,Aston Villa,3,1,Home,1,7,0,0
Championship,27/08/2016,Cardiff,Reading,0,1,Away,0,0,0,0
Championship,27/08/2016,Huddersfield,Wolves,1,0,Home,3,2,0,0
Championship,27/08/2016,Ipswich,Preston,1,0,Home,1,1,0,0
Championship,27/08/2016,Newcastle,Brighton,2,0,Home,4,1,0,1
Championship,27/08/2016,Nott'm Forest,Leeds,3,1,Home,0,2,0,0
Championship,27/08/2016,Wigan,QPR,0,1,Away,4,3,0,0
Championship,09/09/2016,Reading,Ipswich,2,1,Home,5,4,0,0
Championship,10/09/2016,Brighton,Brentford,0,2,Away,5,2,0,0
Championship,10/09/2016,Derby,Newcastle,0,2,Away,0,3,0,0
Championship,10/09/2016,Fulham,Birmingham,0,1,Away,1,3,1,0
Championship,10/09/2016,Leeds,Huddersfield,0,1,Away,1,5,0,0
Championship,10/09/2016,Norwich,Cardiff,3,2,Home,2,2,0,0
Championship,10/09/2016,Preston,Barnsley,1,2,Away,3,3,0,0
Championship,10/09/2016,QPR,Blackburn,1,1,Draw,2,3,0,0
Championship,10/09/2016,Rotherham,Bristol City,2,2,Draw,2,1,0,0
Championship,10/09/2016,Sheffield Weds,Wigan,2,1,Home,1,3,0,0
Championship,10/09/2016,Wolves,Burton,1,1,Draw,3,3,0,0
Championship,11/09/2016,Aston Villa,Nott'm Forest,2,2,Draw,3,5,0,1
Championship,13/09/2016,Brighton,Huddersfield,1,0,Home,1,1,0,0
Championship,13/09/2016,Derby,Ipswich,0,1,Away,0,4,0,0
Championship,13/09/2016,Fulham,Burton,1,1,Draw,2,4,0,0
Championship,13/09/2016,Leeds,Blackburn,2,1,Home,3,3,0,0
Championship,13/09/2016,Norwich,Wigan,2,1,Home,2,3,0,0
Championship,13/09/2016,Preston,Cardiff,3,0,Home,1,4,0,0
Championship,13/09/2016,QPR,Newcastle,0,6,Away,0,0,0,0
Championship,13/09/2016,Reading,Birmingham,0,0,Draw,0,0,0,0
Championship,13/09/2016,Sheffield Weds,Bristol City,3,2,Home,1,1,1,1
Championship,13/09/2016,Wolves,Barnsley,0,4,Away,0,3,0,0
Championship,14/09/2016,Aston Villa,Brentford,1,1,Draw,2,2,0,0
Championship,14/09/2016,Rotherham,Nott'm Forest,2,2,Draw,2,3,1,0
Championship,17/09/2016,Barnsley,Reading,1,2,Away,3,4,0,1
Championship,17/09/2016,Birmingham,Sheffield Weds,2,1,Home,1,3,0,0
Championship,17/09/2016,Blackburn,Rotherham,4,2,Home,1,4,0,0
Championship,17/09/2016,Brentford,Preston,5,0,Home,0,2,0,0
Championship,17/09/2016,Bristol City,Derby,1,1,Draw,0,2,0,0
Championship,17/09/2016,Burton,Brighton,0,1,Away,1,2,0,0
Championship,17/09/2016,Cardiff,Leeds,0,2,Away,0,3,0,0
Championship,17/09/2016,Huddersfield,QPR,2,1,Home,2,4,0,0
Championship,17/09/2016,Ipswich,Aston Villa,0,0,Draw,1,1,0,0
Championship,17/09/2016,Newcastle,Wolves,0,2,Away,3,5,1,0
Championship,17/09/2016,Nott'm Forest,Norwich,1,2,Away,2,1,0,0
Championship,17/09/2016,Wigan,Fulham,0,0,Draw,1,1,0,0
Championship,23/09/2016,Preston,Wigan,1,0,Home,2,2,0,0
Championship,24/09/2016,Aston Villa,Newcastle,1,1,Draw,3,1,0,0
Championship,24/09/2016,Brighton,Barnsley,2,0,Home,3,2,0,0
Championship,24/09/2016,Derby,Blackburn,1,2,Away,1,2,0,0
Championship,24/09/2016,Fulham,Bristol City,0,4,Away,2,2,1,0
Championship,24/09/2016,Leeds,Ipswich,1,0,Home,0,2,0,0
Championship,24/09/2016,Norwich,Burton,3,1,Home,2,2,0,1
Championship,24/09/2016,QPR,Birmingham,1,1,Draw,2,1,0,0
Championship,24/09/2016,Reading,Huddersfield,1,0,Home,2,4,0,1
Championship,24/09/2016,Rotherham,Cardiff,1,2,Away,1,2,0,0
Championship,24/09/2016,Sheffield Weds,Nott'm Forest,2,1,Home,1,3,0,0
Championship,24/09/2016,Wolves,Brentford,3,1,Home,1,4,0,0
Championship,27/09/2016,Barnsley,Aston Villa,1,1,Draw,4,3,0,0
Championship,27/09/2016,Birmingham,Preston,2,2,Draw,1,1,0,0
Championship,27/09/2016,Blackburn,Sheffield Weds,0,1,Away,0,0,0,0
Championship,27/09/2016,Brentford,Reading,4,1,Home,4,2,0,0
Championship,27/09/2016,Bristol City,Leeds,1,0,Home,2,4,0,0
Championship,27/09/2016,Burton,QPR,1,1,Draw,2,2,0,0
Championship,27/09/2016,Cardiff,Derby,0,2,Away,1,2,1,0
Championship,27/09/2016,Huddersfield,Rotherham,2,1,Home,3,1,0,0
Championship,27/09/2016,Ipswich,Brighton,0,0,Draw,4,2,0,1
Championship,27/09/2016,Nott'm Forest,Fulham,1,1,Draw,2,0,0,0
Championship,27/09/2016,Wigan,Wolves,2,1,Home,3,3,0,0
Championship,28/09/2016,Newcastle,Norwich,4,3,Home,5,5,0,0
Championship,01/10/2016,Birmingham,Blackburn,1,0,Home,1,6,0,0
Championship,01/10/2016,Brentford,Wigan,0,0,Draw,3,3,0,0
Championship,01/10/2016,Bristol City,Nott'm Forest,2,1,Home,3,2,0,0
Championship,01/10/2016,Burton,Cardiff,2,0,Home,1,0,0,0
Championship,01/10/2016,Fulham,QPR,1,2,Away,2,3,0,0
Championship,01/10/2016,Ipswich,Huddersfield,0,1,Away,1,1,0,0
Championship,01/10/2016,Leeds,Barnsley,2,1,Home,1,0,0,0
Championship,01/10/2016,Preston,Aston Villa,2,0,Home,4,4,0,0
Championship,01/10/2016,Reading,Derby,1,1,Draw,2,4,0,0
Championship,01/10/2016,Rotherham,Newcastle,0,1,Away,2,1,0,0
Championship,01/10/2016,Sheffield Weds,Brighton,1,2,Away,0,4,0,0
Championship,01/10/2016,Wolves,Norwich,1,2,Away,3,3,0,0
Championship,14/10/2016,Cardiff,Bristol City,2,1,Home,4,3,0,0
Championship,14/10/2016,Nott'm Forest,Birmingham,3,1,Home,2,3,0,0
Championship,15/10/2016,Aston Villa,Wolves,1,1,Draw,3,3,0,0
Championship,15/10/2016,Barnsley,Fulham,2,4,Away,2,3,1,0
Championship,15/10/2016,Blackburn,Ipswich,0,0,Draw,1,0,0,0
Championship,15/10/2016,Brighton,Preston,2,2,Draw,0,2,0,0
Championship,15/10/2016,Derby,Leeds,1,0,Home,2,0,0,0
Championship,15/10/2016,Newcastle,Brentford,3,1,Home,3,3,0,0
Championship,15/10/2016,Norwich,Rotherham,3,1,Home,0,1,0,0
Championship,15/10/2016,QPR,Reading,1,1,Draw,1,1,0,0
Championship,15/10/2016,Wigan,Burton,0,0,Draw,0,3,0,0
Championship,16/10/2016,Huddersfield,Sheffield Weds,0,1,Away,1,2,0,0
Championship,18/10/2016,Barnsley,Newcastle,0,2,Away,1,2,0,0
Championship,18/10/2016,Birmingham,Rotherham,4,2,Home,1,2,0,0
Championship,18/10/2016,Blackburn,Nott'm Forest,2,1,Home,3,1,0,1
Championship,18/10/2016,Brighton,Wolves,1,0,Home,2,3,0,0
Championship,18/10/2016,Derby,Brentford,0,0,Draw,1,1,0,0
Championship,18/10/2016,Fulham,Norwich,2,2,Draw,4,3,0,0
Championship,18/10/2016,Ipswich,Burton,2,0,Home,1,2,0,0
Championship,18/10/2016,Leeds,Wigan,1,1,Draw,0,0,0,0
Championship,18/10/2016,QPR,Bristol City,1,0,Home,0,1,0,0
Championship,18/10/2016,Reading,Aston Villa,1,2,Away,1,1,0,0
Championship,19/10/2016,Cardiff,Sheffield Weds,1,1,Draw,1,1,0,0
Championship,19/10/2016,Preston,Huddersfield,3,1,Home,1,1,0,0
Championship,21/10/2016,Burton,Birmingham,2,0,Home,3,3,0,0
Championship,22/10/2016,Aston Villa,Fulham,1,0,Home,0,4,0,0
Championship,22/10/2016,Brentford,Barnsley,0,2,Away,2,3,0,0
Championship,22/10/2016,Bristol City,Blackburn,1,0,Home,2,1,0,0
Championship,22/10/2016,Huddersfield,Derby,1,0,Home,2,1,0,0
Championship,22/10/2016,Newcastle,Ipswich,3,0,Home,2,1,0,0
Championship,22/10/2016,Norwich,Preston,0,1,Away,1,1,0,0
Championship,22/10/2016,Nott'm Forest,Cardiff,1,2,Away,1,1,1,0
Championship,22/10/2016,Rotherham,Reading,0,1,Away,2,2,0,0
Championship,22/10/2016,Sheffield Weds,QPR,1,0,Home,1,4,0,0
Championship,22/10/2016,Wigan,Brighton,0,1,Away,2,1,0,0
Championship,22/10/2016,Wolves,Leeds,0,1,Away,2,2,0,0
Championship,28/10/2016,QPR,Brentford,0,2,Away,2,1,0,0
Championship,29/10/2016,Barnsley,Bristol City,2,2,Draw,3,3,0,0
Championship,29/10/2016,Blackburn,Wolves,1,1,Draw,2,2,0,0
Championship,29/10/2016,Brighton,Norwich,5,0,Home,1,3,0,0
Championship,29/10/2016,Cardiff,Wigan,0,1,Away,0,0,0,0
Championship,29/10/2016,Derby,Sheffield Weds,2,0,Home,1,3,0,0
Championship,29/10/2016,Fulham,Huddersfield,5,0,Home,1,2,0,0
Championship,29/10/2016,Ipswich,Rotherham,2,2,Draw,0,0,0,0
Championship,29/10/2016,Leeds,Burton,2,0,Home,4,2,0,0
Championship,29/10/2016,Preston,Newcastle,1,2,Away,3,4,0,0
Championship,29/10/2016,Reading,Nott'm Forest,2,0,Home,3,2,0,0
Championship,30/10/2016,Birmingham,Aston Villa,1,1,Draw,2,3,0,0
Championship,04/11/2016,Brentford,Fulham,0,2,Away,3,1,0,0
Championship,05/11/2016,Aston Villa,Blackburn,2,1,Home,2,2,0,0
Championship,05/11/2016,Bristol City,Brighton,0,2,Away,1,1,0,0
Championship,05/11/2016,Burton,Barnsley,0,0,Draw,1,1,0,0
Championship,05/11/2016,Huddersfield,Birmingham,1,1,Draw,0,2,0,0
Championship,05/11/2016,Newcastle,Cardiff,2,1,Home,0,1,0,0
Championship,05/11/2016,Norwich,Leeds,2,3,Away,2,2,0,0
Championship,05/11/2016,Nott'm Forest,QPR,1,1,Draw,4,2,1,1
Championship,05/11/2016,Rotherham,Preston,1,3,Away,0,1,0,0
Championship,05/11/2016,Sheffield Weds,Ipswich,1,2,Away,1,2,0,0
Championship,05/11/2016,Wigan,Reading,0,3,Away,3,2,0,0
Championship,05/11/2016,Wolves,Derby,2,3,Away,5,1,0,0
Championship,18/11/2016,Brighton,Aston Villa,1,1,Draw,1,2,0,0
Championship,19/11/2016,Barnsley,Wigan,0,0,Draw,0,2,0,0
Championship,19/11/2016,Birmingham,Bristol City,1,0,Home,2,1,1,0
Championship,19/11/2016,Blackburn,Brentford,3,2,Home,3,2,0,0
Championship,19/11/2016,Cardiff,Huddersfield,3,2,Home,2,4,0,0
Championship,19/11/2016,Derby,Rotherham,3,0,Home,0,2,0,0
Championship,19/11/2016,Fulham,Sheffield Weds,1,1,Draw,2,4,0,0
Championship,19/11/2016,Ipswich,Nott'm Forest,0,2,Away,1,2,0,0
Championship,19/11/2016,Preston,Wolves,0,0,Draw,4,4,0,0
Championship,19/11/2016,QPR,Norwich,2,1,Home,1,3,0,1
Championship,19/11/2016,Reading,Burton,3,0,Home,3,1,0,0
Championship,20/11/2016,Leeds,Newcastle,0,2,Away,1,1,0,0
Championship,25/11/2016,Barnsley,Nott'm Forest,2,5,Away,0,1,1,0
Championship,26/11/2016,Aston Villa,Cardiff,3,1,Home,3,4,0,1
Championship,26/11/2016,Brentford,Birmingham,1,2,Away,2,2,0,0
Championship,26/11/2016,Brighton,Fulham,2,1,Home,3,5,0,0
Championship,26/11/2016,Derby,Norwich,1,0,Home,2,2,0,0
Championship,26/11/2016,Ipswich,QPR,3,0,Home,1,2,0,0
Championship,26/11/2016,Newcastle,Blackburn,0,1,Away,1,3,0,0
Championship,26/11/2016,Preston,Burton,1,1,Draw,3,2,0,0
Championship,26/11/2016,Reading,Bristol City,2,1,Home,2,2,0,0
Championship,26/11/2016,Rotherham,Leeds,1,2,Away,0,2,1,0
Championship,26/11/2016,Wolves,Sheffield Weds,0,2,Away,3,1,0,0
Championship,28/11/2016,Huddersfield,Wigan,1,2,Away,2,3,0,0
Championship,01/12/2016,QPR,Wolves,1,2,Away,1,3,1,0
Championship,02/12/2016,Nott'm Forest,Newcastle,2,1,Home,2,3,0,2
Championship,03/12/2016,Birmingham,Barnsley,0,3,Away,2,2,1,0
Championship,03/12/2016,Blackburn,Huddersfield,1,1,Draw,3,2,0,0
Championship,03/12/2016,Bristol City,Ipswich,2,0,Home,2,0,0,0
Championship,03/12/2016,Burton,Rotherham,2,1,Home,1,1,0,0
Championship,03/12/2016,Cardiff,Brighton,0,0,Draw,3,2,0,1
Championship,03/12/2016,Fulham,Reading,5,0,Home,1,4,0,1
Championship,03/12/2016,Leeds,Aston Villa,2,0,Home,2,3,0,0
Championship,03/12/2016,Norwich,Brentford,5,0,Home,1,0,0,0
Championship,03/12/2016,Sheffield Weds,Preston,2,1,Home,1,0,1,2
Championship,03/12/2016,Wigan,Derby,0,1,Away,1,3,0,0
Championship,09/12/2016,Brighton,Leeds,2,0,Home,1,3,0,1
Championship,10/12/2016,Aston Villa,Wigan,1,0,Home,2,4,0,0
Championship,10/12/2016,Barnsley,Norwich,2,1,Home,0,0,0,0
Championship,10/12/2016,Brentford,Burton,2,1,Home,5,4,0,0
Championship,10/12/2016,Huddersfield,Bristol City,2,1,Home,2,2,0,0
Championship,10/12/2016,Ipswich,Cardiff,1,1,Draw,2,4,0,1
Championship,10/12/2016,Newcastle,Birmingham,4,0,Home,2,1,0,0
Championship,10/12/2016,Preston,Blackburn,3,2,Home,1,2,0,0
Championship,10/12/2016,Reading,Sheffield Weds,2,1,Home,3,5,0,0
Championship,10/12/2016,Rotherham,QPR,1,0,Home,3,3,0,0
Championship,10/12/2016,Wolves,Fulham,4,4,Draw,4,3,0,0
Championship,11/12/2016,Derby,Nott'm Forest,3,0,Home,3,5,0,0
Championship,13/12/2016,Birmingham,Ipswich,2,1,Home,3,2,0,0
Championship,13/12/2016,Blackburn,Brighton,2,3,Away,2,3,1,0
Championship,13/12/2016,Bristol City,Brentford,0,1,Away,2,0,0,0
Championship,13/12/2016,Burton,Huddersfield,0,1,Away,3,3,0,0
Championship,13/12/2016,Cardiff,Wolves,2,1,Home,2,1,0,0
Championship,13/12/2016,Fulham,Rotherham,2,1,Home,0,1,0,0
Championship,13/12/2016,Leeds,Reading,2,0,Home,1,1,0,0
Championship,13/12/2016,Norwich,Aston Villa,1,0,Home,1,0,0,0
Championship,13/12/2016,Sheffield Weds,Barnsley,2,0,Home,2,1,0,1
Championship,14/12/2016,Nott'm Forest,Preston,1,1,Draw,2,2,0,0
Championship,14/12/2016,QPR,Derby,0,1,Away,0,2,0,0
Championship,14/12/2016,Wigan,Newcastle,0,2,Away,0,1,0,0
Championship,16/12/2016,Norwich,Huddersfield,1,2,Away,2,2,0,0
Championship,17/12/2016,Birmingham,Brighton,1,2,Away,1,0,0,0
Championship,17/12/2016,Blackburn,Reading,2,3,Away,1,1,0,0
Championship,17/12/2016,Bristol City,Preston,1,2,Away,0,3,0,0
Championship,17/12/2016,Burton,Newcastle,1,2,Away,2,1,0,0
Championship,17/12/2016,Cardiff,Barnsley,3,4,Away,1,4,0,0
Championship,17/12/2016,Fulham,Derby,2,2,Draw,3,1,0,0
Championship,17/12/2016,Leeds,Brentford,1,0,Home,1,1,0,0
Championship,17/12/2016,Nott'm Forest,Wolves,0,2,Away,2,3,0,0
Championship,17/12/2016,Sheffield Weds,Rotherham,1,0,Home,1,2,0,1
Championship,17/12/2016,Wigan,Ipswich,2,3,Away,3,3,0,0
Championship,18/12/2016,QPR,Aston Villa,0,1,Away,1,3,0,0
Championship,26/12/2016,Aston Villa,Burton,2,1,Home,0,2,0,0
Championship,26/12/2016,Barnsley,Blackburn,2,0,Home,1,2,0,1
Championship,26/12/2016,Brentford,Cardiff,2,2,Draw,3,2,0,0
Championship,26/12/2016,Huddersfield,Nott'm Forest,2,1,Home,1,3,0,1
Championship,26/12/2016,Ipswich,Fulham,0,2,Away,2,1,0,0
Championship,26/12/2016,Newcastle,Sheffield Weds,0,1,Away,1,6,0,0
Championship,26/12/2016,Preston,Leeds,1,4,Away,2,3,1,0
Championship,26/12/2016,Reading,Norwich,3,1,Home,2,2,0,1
Championship,26/12/2016,Rotherham,Wigan,3,2,Home,3,2,0,0
Championship,26/12/2016,Wolves,Bristol City,3,2,Home,2,3,0,0
Championship,27/12/2016,Brighton,QPR,3,0,Home,0,1,0,1
Championship,27/12/2016,Derby,Birmingham,1,0,Home,1,2,0,0
Championship,29/12/2016,Aston Villa,Leeds,1,1,Draw,3,3,0,0
Championship,29/12/2016,Rotherham,Burton,1,2,Away,3,4,0,0
Championship,30/12/2016,Ipswich,Bristol City,2,1,Home,2,2,0,0
Championship,30/12/2016,Newcastle,Nott'm Forest,3,1,Home,3,2,0,1
Championship,31/12/2016,Barnsley,Birmingham,2,2,Draw,2,0,1,0
Championship,31/12/2016,Brentford,Norwich,0,0,Draw,3,1,0,1
Championship,31/12/2016,Derby,Wigan,0,0,Draw,2,0,0,0
Championship,31/12/2016,Huddersfield,Blackburn,1,1,Draw,1,0,0,0
Championship,31/12/2016,Preston,Sheffield Weds,1,1,Draw,1,1,0,0
Championship,31/12/2016,Wolves,QPR,1,2,Away,1,3,0,0
Championship,02/01/2017,Birmingham,Brentford,1,3,Away,2,2,0,0
Championship,02/01/2017,Blackburn,Newcastle,1,0,Home,1,2,0,0
Championship,02/01/2017,Bristol City,Reading,2,3,Away,2,3,0,0
Championship,02/01/2017,Burton,Preston,0,1,Away,1,0,0,0
Championship,02/01/2017,Cardiff,Aston Villa,1,0,Home,4,4,0,0
Championship,02/01/2017,Fulham,Brighton,1,2,Away,1,3,0,0
Championship,02/01/2017,Leeds,Rotherham,3,0,Home,1,1,0,0
Championship,02/01/2017,Norwich,Derby,3,0,Home,1,2,0,1
Championship,02/01/2017,Nott'm Forest,Barnsley,0,1,Away,1,0,0,0
Championship,02/01/2017,QPR,Ipswich,2,1,Home,0,0,0,0
Championship,02/01/2017,Sheffield Weds,Wolves,0,0,Draw,1,0,0,0
Championship,02/01/2017,Wigan,Huddersfield,0,1,Away,1,4,0,0
Championship,12/01/2017,Reading,QPR,0,1,Away,2,2,0,0
Championship,13/01/2017,Leeds,Derby,1,0,Home,2,2,0,1
Championship,14/01/2017,Birmingham,Nott'm Forest,0,0,Draw,1,1,0,0
Championship,14/01/2017,Brentford,Newcastle,1,2,Away,1,1,0,0
Championship,14/01/2017,Bristol City,Cardiff,2,3,Away,1,2,0,0
Championship,14/01/2017,Burton,Wigan,0,2,Away,2,3,0,0
Championship,14/01/2017,Fulham,Barnsley,2,0,Home,0,2,0,0
Championship,14/01/2017,Ipswich,Blackburn,3,2,Home,2,0,0,0
Championship,14/01/2017,Preston,Brighton,2,0,Home,1,2,0,0
Championship,14/01/2017,Rotherham,Norwich,2,1,Home,3,3,0,1
Championship,14/01/2017,Sheffield Weds,Huddersfield,2,0,Home,2,1,0,1
Championship,14/01/2017,Wolves,Aston Villa,1,0,Home,0,1,0,0
Championship,20/01/2017,Brighton,Sheffield Weds,2,1,Home,2,2,1,2
Championship,21/01/2017,Aston Villa,Preston,2,2,Draw,2,4,0,0
Championship,21/01/2017,Barnsley,Leeds,3,2,Home,4,3,0,0
Championship,21/01/2017,Blackburn,Birmingham,1,1,Draw,1,3,0,0
Championship,21/01/2017,Cardiff,Burton,1,0,Home,0,0,0,0
Championship,21/01/2017,Derby,Reading,3,2,Home,3,1,0,1
Championship,21/01/2017,Huddersfield,Ipswich,2,0,Home,0,5,0,0
Championship,21/01/2017,Newcastle,Rotherham,4,0,Home,0,1,0,0
Championship,21/01/2017,Norwich,Wolves,3,1,Home,1,2,0,1
Championship,21/01/2017,Nott'm Forest,Bristol City,1,0,Home,2,2,0,0
Championship,21/01/2017,QPR,Fulham,1,1,Draw,5,2,0,0
Championship,21/01/2017,Wigan,Brentford,2,1,Home,1,0,0,0
Championship,24/01/2017,Brighton,Cardiff,1,0,Home,1,1,0,0
Championship,24/01/2017,Reading,Fulham,1,0,Home,2,1,0,0
Championship,25/01/2017,Leeds,Nott'm Forest,2,0,Home,1,0,0,0
Championship,28/01/2017,Norwich,Birmingham,2,0,Home,1,2,0,0
Championship,28/01/2017,Preston,Ipswich,1,1,Draw,2,0,0,0
Championship,28/01/2017,QPR,Burton,1,2,Away,1,2,0,0
Championship,28/01/2017,Reading,Cardiff,2,1,Home,1,1,0,0
Championship,28/01/2017,Rotherham,Barnsley,0,1,Away,1,1,0,0
Championship,31/01/2017,Barnsley,Wolves,1,3,Away,1,4,1,0
Championship,31/01/2017,Birmingham,Reading,0,1,Away,1,2,0,0
Championship,31/01/2017,Brentford,Aston Villa,3,0,Home,1,1,0,0
Championship,31/01/2017,Bristol City,Sheffield Weds,2,2,Draw,0,4,0,0
Championship,31/01/2017,Cardiff,Preston,2,0,Home,1,1,0,0
Championship,31/01/2017,Ipswich,Derby,0,3,Away,0,0,0,0
Championship,31/01/2017,Nott'm Forest,Rotherham,2,0,Home,1,4,0,0
Championship,01/02/2017,Blackburn,Leeds,1,2,Away,0,1,0,0
Championship,01/02/2017,Burton,Fulham,0,2,Away,1,0,0,0
Championship,01/02/2017,Newcastle,QPR,2,2,Draw,1,1,0,0
Championship,02/02/2017,Huddersfield,Brighton,3,1,Home,1,2,0,1
Championship,03/02/2017,Wigan,Sheffield Weds,0,1,Away,1,1,0,0
Championship,04/02/2017,Barnsley,Preston,0,0,Draw,1,4,0,0
Championship,04/02/2017,Birmingham,Fulham,1,0,Home,3,2,0,1
Championship,04/02/2017,Blackburn,QPR,1,0,Home,0,3,0,0
Championship,04/02/2017,Bristol City,Rotherham,1,0,Home,1,1,0,0
Championship,04/02/2017,Burton,Wolves,2,1,Home,1,1,0,0
Championship,04/02/2017,Cardiff,Norwich,0,1,Away,2,3,0,0
Championship,04/02/2017,Ipswich,Reading,2,2,Draw,1,2,0,0
Championship,04/02/2017,Newcastle,Derby,1,0,Home,2,1,0,0
Championship,04/02/2017,Nott'm Forest,Aston Villa,2,1,Home,1,1,0,1
Championship,05/02/2017,Brentford,Brighton,3,3,Draw,2,2,0,0
Championship,05/02/2017,Huddersfield,Leeds,2,1,Home,2,5,0,0
Championship,07/02/2017,Wigan,Norwich,2,2,Draw,2,2,0,0
Championship,10/02/2017,Sheffield Weds,Birmingham,3,0,Home,0,3,0,0
Championship,11/02/2017,Aston Villa,Ipswich,0,1,Away,0,2,0,0
Championship,11/02/2017,Brighton,Burton,4,1,Home,0,0,0,0
